Display Order,Product Details,ASIN,Segment,URL,Image URL,Brand,Price  €,Parent Level Sales,ASIN Sales,Recent Purchases,Parent Level Revenue,ASIN Revenue,Title Char. Count,BSR,Seller Country/Region,Fees  €,Active Sellers,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Size Tier,Fulfillment,Dimensions,Weight,ABA Most Clicked,Creation Date,Sponsored,Best Seller,Seller Age (mo),Seller
49.,"Naissance Sweet Almond Oil (No. 215) - 1 Litre - Natural Moisturizer, Vegan, Non-GMO/Odour - Massage Lubricant - For Body, Face, Hair, Nails, Foot, Ear",B007MCXGO6,Other,https://www.amazon.fr/dp/B007MCXGO6?psc=1,https://m.media-amazon.com/images/I/71PcxQ1+gZL._AC_SY355_.jpg,Naissance,16.99,"1,078",434,200,"22,525","7,306.57",151,"1,103",GB,8.96,1,4.5,"123,441",7,276,naissance ®,Beauty,Standard Parcel,FBA,22.20 x 12.60 x 16.70 cm,0.97,N/A,"Mar 19, 2012",,No,169,naissance ®
54.,Corine de Farme - DHA Sun Effect Moisturizing Milk - Natural Progressive Self-Tanning - Trace Free Uniform Tan - Enriched with Buriti Oil - Immediate Hydration - 150 mL,B0F195HN8G,Check,https://www.amazon.fr/dp/B0F195HN8G?psc=1,https://m.media-amazon.com/images/I/51Nhhl-Vd5L._AC_SY355_.jpg,Corine de Farme,4.42,"1,391","1,263",800,"7,193.7","6,106.21",168,340,AMZ,4.3,1,4.2,716,8,17,Amazon,Beauty,Large Envelope,AMZ,18.60 x 3.70 x 5.40 cm,0.18,N/A,"Mar 12, 2025",,No,13,Amazon
57.,"Nuxe Prodigious Gold Oil, Body Treatment - Unit 1",B083XSZKR2,Check,https://www.amazon.fr/dp/B083XSZKR2?psc=1,https://m.media-amazon.com/images/I/71meosohtuL._AC_SY355_.jpg,Nuxe,21.5,90,90,N/A,"1,939.44","1,939.28",49,"10,313",N/A,7.62,1,4.5,"1,798",4,1,,Beauty,Large Envelope,MFN,9.10 x 2.70 x 6.60 cm,0.15,N/A,"Jun 18, 2014",,No,142,
17.,"MIXA - Cica Baume - Multi-Use Repair Cream - Soothes & Protects - 8x Faster Repair* - Rich Texture - Panthenol + Glycerin - Adults, Children & Babies - Dry Irritated Skin - 50 ml",B0GHNX88CV,Cream,https://www.amazon.fr/dp/B0GHNX88CV?psc=1,https://m.media-amazon.com/images/I/41h4KfGXo0L._AC_SX355_.jpg,Mixa,5.49,"10,795",617,N/A,"84,972.99","3,842.94",178,140,AMZ,4.4,1,4.8,98,9,84,Amazon,Beauty,Large Envelope,AMZ,12.30 x 3.90 x 5.30 cm,0.07,N/A,"Jan 19, 2026",,No,3,Amazon
21.,"Cicabiafine Baume Hydratant Anti-Dessèchement, Pour Peaux très Sèches à Irritées, Flacon pompe de 400 ml",B0052ED0FG,Cream,https://www.amazon.fr/dp/B0052ED0FG?psc=1,https://m.media-amazon.com/images/I/618m9lYZopL._AC_SY355_.jpg,Cicabiafine,14.89,968,859,200,"12,155.02","10,750.24",104,"1,453",AMZ,6.62,3,4.7,811,8,26,Amazon,Beauty,Extra Large Envelope,AMZ,21.40 x 4.10 x 9.40 cm,0.44,N/A,"Jan 4, 2012",,No,171,Amazon
27.,"NIVEA Repair Balm Face, Body & Hands Dry & Sensitive Skin (1 x 400ml), Glycerin & Panthenol Anti-Itch Cream, Moisturizing Unscented Body Care 72H",B0CZRLFV73,Cream,https://www.amazon.fr/dp/B0CZRLFV73?psc=1,https://m.media-amazon.com/images/I/61GtClwFgFL._AC_SY355_.jpg,NIVEA,5.6,"1,931",290,200,"11,299.4","1,612.01",145,345,AMZ,6.24,4,4.4,174,11,N/A,Amazon,Beauty,Small Parcel,AMZ,9.40 x 9.10 x 9.30 cm,0.45,N/A,"Apr 3, 2024",,No,24,Amazon
28.,Neutrogena – Anti-Pimple Moisturizing Gel plus 4% Niacinamide plus Panthenol (50ml) – Anti-pimple Face Care for Dry and Irritated Skin – Moisturizing Cream without Fragrance and Dyes,B0CGJD2FQW,Cream,https://www.amazon.fr/dp/B0CGJD2FQW?psc=1,https://m.media-amazon.com/images/I/61gL8cSgPSL._AC_SY355_.jpg,Neutrogena,7.36,249,189,100,"1,962.57","1,487.41",182,"3,585",AMZ,4.55,1,4.1,416,7,4,Amazon,Beauty,Large Envelope,AMZ,13.80 x 3.50 x 4.90 cm,0.07,N/A,"Mar 16, 2024",,No,25,Amazon
36.,Neutrogena – L'Originale Norwegian Formula Concentrated Hand Cream (2 x 50 ml tubes) – Moisturizing cream for very dry and chapped hands – Immediate relief and 24 h hydration,B07F1B2TJX,Cream,https://www.amazon.fr/dp/B07F1B2TJX?psc=1,https://m.media-amazon.com/images/I/71-cqkCWtBL._AC_SY355_.jpg,Neutrogena,9.13,"1,719","1,719",900,"12,934.22","12,932.98",174,523,AMZ,4.94,3,4.6,"1,226",7,15,Amazon,Beauty,Extra Large Envelope,AMZ,9.80 x 5.00 x 5.60 cm,0.12,N/A,"Jun 25, 2018",,No,94,Amazon
37.,"Diadermine PH5 Hydrating Day Care, Dry and Sensitive Skin - 50 ml Tube",B008X74ZKI,Check,https://www.amazon.fr/dp/B008X74ZKI?psc=1,https://m.media-amazon.com/images/I/61L+A1RDBFL._AC_SY355_.jpg,Diadermine,2.65,698,698,300,"1,850.14","1,849.98",70,"1,057",AMZ,4.26,3,4.5,272,1,16,Amazon,Beauty,Large Envelope,AMZ,14.60 x 3.20 x 4.80 cm,0.07,N/A,"Oct 20, 2012",,No,162,Amazon
43.,"BIODERMA Atoderm Intensive Eye - 3-in-1 Make-Up Remover, Soothing and Repair Eye Care - Good Makeup Base - Very Dry, Irritated Skin with Atopic Prone - Tube 100 ml",B08562FW67,Check,https://www.amazon.fr/dp/B08562FW67?psc=1,https://m.media-amazon.com/images/I/619suqBSw2L._AC_SY355_.jpg,Bioderma,20.49,256,256,100,"4,591.83","4,589.16",163,"4,744",LT,7.39,13,4.5,"1,546",8,37,Cosmetica ✅,Beauty,Extra Large Envelope,FBA,15.80 x 4.20 x 5.60 cm,0.08,N/A,"Feb 26, 2020",,No,74,Cosmetica ✅
56.,"CeraVe - Intensive Repair Ointment - Repair, Soothing and Protective Face, Body, Lip Care - 3 Essential Ceramides + Hyaluronic Acid - Very Dry, Damaged, Cracked Skin - 90 ml",B0CQ8HM4N7,Other,https://www.amazon.fr/dp/B0CQ8HM4N7?psc=1,https://m.media-amazon.com/images/I/51ZZVaA0A5L._AC_SX342_.jpg,CeraVe,10.4,"1,031","1,031",500,"10,558.72","10,548.54",173,822,AMZ,6.51,1,4.6,867,7,32,Amazon,Beauty,Large Envelope,AMZ,13.30 x 3.70 x 5.70 cm,0.09,N/A,"Dec 14, 2023",,No,28,Amazon
58.,"WELEDA Skin Food Repair Care - Face and Body, Very Dry and Rough Skin, Intensely Nourishes and Repairs, Rosemary, Calendula, Chamomile, Pansy, Multi-Use Care, NATRUE Labelled, 75 ml",B000ORV3NC,Check,https://www.amazon.fr/dp/B000ORV3NC?psc=1,https://m.media-amazon.com/images/I/51hcblGrdoL._AC_SY355_.jpg,Weleda,9.95,946,861,600,"10,671.39","8,554.37",181,781,AMZ,4.76,5,4.6,"33,859",7,145,Amazon,Beauty,Large Envelope,AMZ,14.00 x 3.80 x 5.10 cm,0.09,N/A,"Nov 30, 2009",,No,197,Amazon
60.,MoliCare Skin - Zinc Oxide Cream to Protect Skin from Irritated Intimate Areas - pH Neutral to Skin - 200 ml,B072MRM268,Cream,https://www.amazon.fr/dp/B072MRM268?psc=1,https://m.media-amazon.com/images/I/41GOicWxp0L._AC_SY355_.jpg,Molicare,9.96,564,564,N/A,"5,680.99","5,679.82",108,"2,239",N/A,5.11,9,4.3,515,5,17,,Beauty,Extra Large Envelope,MFN,18.20 x 5.00 x 7.10 cm,0.25,N/A,"Sep 23, 2017",,No,103,
61.,COSRX Advanced Snail 92% All In One Cream 100ml | Moisturizing Cream with Snail Slime | For Anti Wrinkle Acne Skin & Dry Skin Day Care Women | Korean Korean Skincare,B01LEJ5MSK,Cream,https://www.amazon.fr/dp/B01LEJ5MSK?psc=1,https://m.media-amazon.com/images/I/7135DSnMj+L._AC_SY355_.jpg,COSRX,16.96,"1,985","1,985","1,000","33,659.17","33,639.21",165,277,KR,7.26,11,4.4,"58,119",7,592,COSRX Official,Beauty,Extra Large Envelope,FBA,7.70 x 5.10 x 7.70 cm,0.17,N/A,"Apr 11, 2015",,No,132,COSRX Official
63.,"SVR Palpebral Crème by Topialyse – Soothing Anti-Scratch Care – For Sensitive, Dry and Irritated Eyelids – Hyaluronic Acid, Omega 3-6-10 – 15 ml",B00ZKT4RHI,Cream,https://www.amazon.fr/dp/B00ZKT4RHI?psc=1,https://m.media-amazon.com/images/I/51s5hsEu+jL._AC_SX342_.jpg,SVR,17,294,294,N/A,"4,666.43","4,664.41",144,"5,479",N/A,6.94,1,4.5,"1,854",6,25,,Beauty,Large Envelope,FBA,12.70 x 2.80 x 3.40 cm,0.03,N/A,"Jun 13, 2015",,No,130,
64.,"WELEDA - Protective Cream for Adults & Children – Organic Calendula, Protective And Soothing, Face And Body, Dry Or Sensitive Skin Face Cream, Sweet Almond Oil, NATRUE Labelled, 75 ml",B000VH4300,Check,https://www.amazon.fr/dp/B000VH4300?psc=1,https://m.media-amazon.com/images/I/51+iIRhggxL._AC_SY355_.jpg,Weleda,7,706,706,300,"4,761.07","4,758.67",183,"1,408",AMZ,4.51,6,4.7,925,5,14,Amazon,Beauty,Large Envelope,AMZ,12.00 x 4.00 x 5.00 cm,0.07,N/A,"May 5, 2009",,No,203,Amazon
65.,"SVR - Cicavit+ Cream SPF50+ - Soothing anti-mark repair treatment - For damaged, irritated, post-dermatological acts - Niacinamide, UVA/UVB/IR filters, antioxidants - 40 ml",B07RN8PM3L,Other,https://www.amazon.fr/dp/B07RN8PM3L?psc=1,https://m.media-amazon.com/images/I/61aJobU+kSL._AC_SX342_.jpg,SVR,14.39,510,510,300,"7,280.22","7,277.94",172,"1,684",FR,N/A,2,4.6,697,7,10,Cosmeco,Beauty,Large Envelope,FBA,13.30 x 3.40 x 4.80 cm,0.06,N/A,"May 9, 2019",,No,83,Cosmeco
68.,"NIVEA MEN Extra Gentle Moisturizing Care Sensitive Skin (1x75ml), moisturizing face cream for men with sensitive and irritated skin, soothing face care men 0% alcohol",B00752ILKC,Cream,https://www.amazon.fr/dp/B00752ILKC?psc=1,https://m.media-amazon.com/images/I/61Rn3XM-dTL._AC_SY355_.jpg,NIVEA MEN,6.24,627,627,300,"3,912.63","3,906.22",166,"1,761",AMZ,4.8,5,4.4,845,8,19,Amazon,Beauty,Extra Large Envelope,AMZ,13.20 x 4.40 x 5.60 cm,0.11,N/A,"Feb 3, 2012",,No,170,Amazon
70.,Jonzac Thermal Water Rehydrate Extra Rich Velvety Care 50 ml,B07CHXF6L3,Check,https://www.amazon.fr/dp/B07CHXF6L3?psc=1,https://m.media-amazon.com/images/I/51S0PtbJuLL._AC_SY355_.jpg,JONZAC,13,364,340,100,"5,256.64","4,419.18",60,"3,328",AMZ,7.33,3,4.6,133,6,5,Amazon,Beauty,Large Envelope,AMZ,16.10 x 3.60 x 3.70 cm,0.07,N/A,"Feb 21, 2018",,No,98,Amazon
