segment,brand,asin,rating,title,review,date
Electric Traps,Zevo,B0CTQDTF1V,3,"Decent, But Not the ""Powerful"" Attraction Advertised","I am giving these Zevo refills a 3-star rating because, frankly, they do not perform as powerfully as the product claims. I have several Zevo traps scattered all over the house, and while they do catch some flying insects, it’s not the strong, decisive attraction I was expecting. The traps are placed strategically, but the performance is consistently underwhelming—it's definitely not a strong enough deterrent or attractor to effectively reduce the overall number of gnats, mosquitos or flies. If you need a powerful solution, this isn't it. They are okay, but for the price and the description, I expected much better results.",2025-09-30
Electric Traps,Zevo,B0CTQDTF1V,3,"Safer product works just as well, is cheaper, and more enviornmentaly friendly.","Zevo is big and bulky, but works good. It uses a lot of plastic, which is a concern for me, so I also tried the Safer product line, which works just as well, is smaller, and doesn't contain a lot of plastic. If I hadn't already purchased on Zevo trap I probably would have just stuck with the Safer product.",2025-10-25
Electric Traps,Zevo,B0CTQDTF1V,3,3stars,They work well,2025-12-10
Electric Traps,Zevo,B0CTQDTF1V,3,Redesigned strips are not good,These worked SO MUCH BETTER when they were clear strips but they recently redesigned them to have a pattern of lines and their name all over the strips. The bugs were more attracted to the clear light than the striped pattern. as soon as I replaced with the newer strips the bugs caught went WAY down. Wish they would bring back the old design,2025-10-09
Electric Traps,Zevo,B0CTQDTF1V,3,Shorted on delivery,"I love this product but when I received my order it was obviously not new. It came in a box with other items I ordered which were in good condition. However the box of Zevo refills was not in good shape. It had been crushed at one time and there were only three refills, not the four I ordered. Disappointing. Still love the product.",2025-10-08
Electric Traps,Zevo,B07T869RNY,3,Zevo Flying Insect Trap,"Almost a week later I still have several small flies in my kitchen. I removed anything that could attract insects and keep the Zevo plugged in 24/7, but to no avail. There are only 3 insects on the Zevo screen.!I’m Puzzled.",2025-12-13
Electric Traps,Zevo,B07T869RNY,3,Attracts some but not all species. Liquid bait traps are better.,"About a month ago I suddenly and inexplicably noticed dozens of tiny little bugs flying around in my kitchen. Absolutely disgusting. Neurotic cleaning ensued, and, eventually, the flies dissipated, but not as quickly as I would have liked. I decided to purchase some fly traps to put my thumb on the scale. These light traps appeared to be working at first. They were definitely catching some flies, but the total number of flies was not visibly decreasing. Then I noticed that the flies stuck on the trap looked different than the ones still flying around. The light was definitely attracting one species of fly, but another species seemed completely unaffected. They were a lighter color, whereas the flies in the trap were darker. After a few days, the darker flies were gone, and the lighter flies appeared to have expanded their population to take advantage of their absence. So anyways, I suppose whether these traps work for you will depend on what species of fly you’re dealing with. For me, these traps were ineffective. I then purchased some of those liquid bait traps that look like tiny little apples, and they worked incredibly well. The liquid comes in a tiny little bottle and cannot be purchased separately, which is asinine, but apple cider vinegar with a little dish soap appears to work just as well as the bait that comes with the trap. I tried using apple cider vinegar with dish soap in a DIY trap before purchasing some traps, but this was not effective. I think it was too difficult for the flies to get to the bait. The premade traps with DIY bait appears to be the best of both worlds.",2024-10-08
Electric Traps,Zevo,B07T869RNY,3,It’s decent,Purchased and have used over a week now. Night light feature works and gives off a good dark glow and it is easy to use. A little on the larger size for a night light. The adhesive is very sticky. Only issue is i haven’t had may of the little gnats drawn to it yet but we’ll see.,2025-11-29
Electric Traps,Zevo,B07T869RNY,3,Electrical issues,Purchased approximately April 25 today each had electrical fault,2026-01-11
Electric Traps,Zevo,B07T869RNY,3,Not very effective,Unfortunately Florida mosquitoes are smarter than this device. They always choose me if I’m in the room. Not useless though. Caught 2 of them since delivered in the past several days but I killed 4 with my hands during the same time. Too bright for me to be comfortable as well,2025-11-28
Electric Traps,Zevo,B07T869RNY,3,"Great Product, Poor Cost to Maintain","I'm going to keep this short and simple. I bought this product because I saw this ad on TV perfectly timed with a fly buzzing past my screen. This product is AMAZING and super simple. I pulled the plastic tape off of the trap, plugged the device in and waited a few days. It caught a lot of bugs already, and I guarantee it will catch more soon. Why am I giving this 3 stars though? The cost to get new sticky traps. Doing the math, it costs close to $10 per trap refill.. Maybe I am just cheap, but that is very expensive for something that I see needing to be replaced somewhat frequently to keep its effectiveness up. I love the product but I believe for most people the cost would not be worth it at all, and it very much lowers my hopes for it. ps. it is pretty much the same price to purchase the device again, with the 3 additional traps.",2025-06-30
Electric Traps,Zevo,B07T869RNY,3,Not impressed,"Unit work good for about a day or two and then once it started to fill up it didn't work well at all, replacements are very expensive.",2025-12-16
Electric Traps,Zevo,B07T869RNY,3,Not sure of effectiveness,Haven’t caught any flies. The bug sticks did better,2026-01-05
Electric Traps,Zevo,B07T869RNY,3,Small bugs but NOT flies,"works really well for small gnats and moths, but does not seem to attract larger flies well",2025-12-26
Electric Traps,Zevo,B07T869RNY,3,"Just there, does not make a difference","Meh, does not really make a difference. IT is probably just there to keep a peace of mind for you. Also, it is so expensive to get replacement traps.",2025-12-11
Electric Traps,Zevo,B07T869RNY,3,Does not work for catching nats,Seems to catch flies and other bugs but not nats .,2025-12-09
Electric Traps,Zevo,B07T869RNY,3,Good but not great,I have had the trap plugged in now 2 weeks & still am not catching the fruit flys I was trying to get rid of - it has caught some flying bugs but not the ones I was hoping to catch & get rid of- but it’s very sticky so if something lands it’s not moving. The light is not too bright it would work as a nightlight in a small space.,2025-10-05
Electric Traps,Zevo,B07T869RNY,3,Not that impressed,"During the summer, it seems like there's often a pesky fly or two flying around driving us nuts. I was hoping this would do the trick. It did catch one fly the first night we had it (I'm thinking the fly was attracted to the light when the house was dark as it didn't catch any during the day). So I was hopeful it was going to work. However, since then it hasn't caught any additional ones. I guess out comes the fly swatter again. Edit: If I’m patient enough, it does seem to catch the flies in a day or two. So I’m giving it a higher review than my initial one star. However, I do wish it worked quicker as the flies are annoying!",2025-06-28
Electric Traps,Zevo,B07T869RNY,3,Wanted to love it but not seeing results within 2 weeks,"I wanted to love this but it doesn't get the job done as much as I would have liked. We still have bugs and it only caught like one within the first couple of weeks. I tried placing it in another room, perhaps I need to give it more time but within two weeks it definitely should caught more than 1. The fit is nice and it does look sleek. But doesn't seem like the quality is there.",2025-09-24
Electric Traps,Zevo,B07T869RNY,3,Quite a story,"I don't know how to rate this product. I had a pretty significant fruit fly infestation for about a week. I cleaned and dried and moved anything resembling food into the fridge. The fruit flies persisted. They were even in my junk mail bin! I bought this, plugged it in, and... you guessed it, the fruit flies continued to hang around! On day one of use, the device caught 2 fruit flies, and on day 2, both fruit flies were gone! No longer stuck to the sticky backing! And more so odd, the infestation ceased! Fruit flies no where to be found! Perhaps they are scared of the devices appearance, or maybe the two escapees informed the general community that a dangerous trap had been installed? I don't know. I almost hope the fruit flies return so I can continue to entertain you with updates. All that said, and yes, I would buy this again. Better safe than sorry.",2025-04-24
Electric Traps,Zevo,B07T869RNY,3,"It catches fruit flies just fine, but not house flies","I have not caught a single house fly in 72 hours - And I bought two of these for my kitchen! Yes, I've caught a few fruit flies, but I have a house fly issue and that's why I bought these. I'm disappointed. I'll keep them but I'm still looking for a house fly remedy.",2025-10-15
Electric Traps,Zevo,B07T869RNY,3,Pretty good,"They work fairly well. It’s just a blue light that attracts them and a sticky thing that catches them. Obviously the sticky works fine, but they don’t seem much drawn to the blue light as I would hope",2025-10-31
Electric Traps,Zevo,B07T869RNY,3,very expensive for short term usage,do not expect to last more than 5 months. light burns out. cannot replace. forced to buy complete piece again,2025-11-20
Electric Traps,Zevo,B07T869RNY,3,Needs a fan to draw insects in,It's fine. Needs a fan to draw the insects in. I put this near bananas on the counter. Therr are still more fruit flies on the bananas than stuck in the sticky paper. The paper is very sticky and the light works. I like that I can rotate the light as needed. I will need to purchase something else with a fan though.,2025-10-01
Electric Traps,Zevo,B07T869RNY,3,Doesn't work great,I had a sudden fly infestation and hot this. Only a few ended up in the sticky trap. The rest I had to kill myself after 3 days of the trap not really working.,2025-10-30
Electric Traps,Zevo,B07T869RNY,3,Not impressed with this product as of now.,"Overall so far, this product has caught a few of the fruit flies around my sink. But not as many as I was expecting. But it does seem to attract bugs. I've had it working for about two weeks now and it's probably trapped and killed maybe 15 flying insects so far. I will give another followup review in a few weeks to give this product another chance and change my review rating accordingly.",2025-08-30
Electric Traps,Zevo,B07T869RNY,3,Not much sticks on it,Bugs really don't stick much,2025-12-23
Electric Traps,Zevo,B07T869RNY,3,Do not spend your money,I had a lot of fruit flies and nats. It picked up a about 25 percent. Long term it might work better. My peppermint spray worked the best.,2025-11-24
Electric Traps,Zevo,B07T869RNY,3,Works well,Works well,2025-12-26
Electric Traps,Zevo,B07T869RNY,3,Trying,So far so good. Ask me again in two weeks.,2025-12-15
Electric Traps,Zevo,B07T869RNY,3,Zevo Flying Insect trap,It works ok yet only One cartridge ~ the off brand has more cartridges yet reviews state they are not as sticky ~ will try the refills of off brand next time.. same price for one of Original,2025-11-14
Electric Traps,Zevo,B07T869RNY,3,Still Waiting for Results,So far it hasn't made any impact 😕 Still using it and see if knats and fruit flies clear out💯,2025-12-03
Electric Traps,Zevo,B07T869RNY,3,Not the best option,"There were a few gnats stuck to the trap, but I still see gnats on the countertops and flying around. Unknown why they aren't going towards the light? However, there was a lot of gnats dead in my lighting fixture over my dining room table. Not sure it's working as good as it supposed to. I'll keep looking for anything that will actually get rid of these annoying gnats. Also, there's no indoor plants, standing water, fruit or food!",2025-09-30
Electric Traps,Zevo,B07T869RNY,3,"Trap for fying insects, not flies","This product supposedly works to catch flying insects and flies. I bought it because I wanted to get rid of some annoying flies; however, it hasn’t caught a single one. No matter where I place the trap, it simply doesn’t work for flies. Keep in mind that it’s not very effective at catching flies.",2025-10-26
Electric Traps,Zevo,B07T869RNY,3,Some get stuck,"It is not the decisive attractant for fruit flies that I had hoped. It did trap a regular fly quickly. However, after several days with the waste fruit on the kitchen countertop - less than two feet away - there are a dozen or two fruit flies stuck in the glue, but more than that are still just flying around. Results over a longer time remain to be seen. The fruit scraps are in a ""Green Waste"" bucket. When it is dark and all other lights are off, I aggressively tap the sides of the container several times to give the fruit flies another excellent opportunity to get attracted to the blue light and get stuck.",2025-08-14
Electric Traps,Zevo,B07T869RNY,3,Not working for me,I’ve had Zevo a little over a week and so far I have moved it around hoping to attract the insects but to no avail. I’ve still got bugs. They seem to follow me around but they never seem attracted to the Zevo,2025-10-14
Electric Traps,Zevo,B07T869RNY,3,"When working properly, it gets the job done","The set I received wasn't functioning properly. The cartridge cover, when clicked fully in place, is supposed to create the blue light when plugged in. Mine just wasn't connecting properly -- but rather than try returning it (because I needed immediate fruit fly help) I used packing tape to create the needed tension to lock the cover in place. And it worked...at least for a few days until the tape popped off. I've since retaped, and it continues to work. And when checked, the adhesive had collected many of the little bugs...so I'm struggling through with it because it's getting the job done. At some point, I'll spring for a new mainframe.",2025-07-11
Electric Traps,Zevo,B07T869RNY,3,The Bug Catcher,"After about a week of installing the Zevo, I started to see its worth. I was expecting better results but at some point, the gnats find their way in. I’ll buy again when needed.",2025-10-24
Electric Traps,Zevo,B07T869RNY,3,Meh,Doesn't work as well as advertised,2025-11-29
Electric Traps,Zevo,B07T869RNY,3,"Not so great for Phorid Flies. Otherwise, probably good.","Well, it did get some very tiny gnats I was not aware were in the house, and a house fly. But I've been dealing with what I believe are Phorid Flies. And, 2-3 weeks of use and not a one. They are literally flying 15-20 inches from this and ignore it. I'm truly sure this is good for some things. Has to be, cool light and all that should attract bugs. Sad as I was told this was the key weapon for these particular pests, but Umm... Nope. For the record, I've turned off every light in the house but this unit, I've also tried subdued lighting in the house as it seems these things settle in and sleep if it's dark. I put a piece of white paper behind it to really reflect the light better. No joy. Seems whatever I have, are really only motivated by food smells. Not lights, not wine or vinegar, I truly cannot find what (organic matter"" they are reproducing in. Which obviously is the base issue. I'm going mad with these things. Pheromones or the 65 dollar floor drain flush are next to try I guess. Never seen these things in my life haha... I move from the inner city to the suburbs, and here we are. lol",2024-07-04
Electric Traps,Zevo,B07T869RNY,3,Work not well enough,Seems not attractive enough to small fruit flies.,2025-11-27
Electric Traps,Zevo,B07T869RNY,3,Mosquito trap,"So far has not caught any mosquitoes that have been in my house. There’s only an occasional one. I understand that, but I’m still getting bit. My son has one of these also and he says his doesn’t do any good",2025-10-15
Electric Traps,Zevo,B07T869RNY,3,Insect product,Not a good product doesn’t work,2025-11-28
Electric Traps,Zevo,B07T869RNY,3,Ehh… don’t think I’ll repurchase,"Trapped some bugs, but was honestly expecting more from it. I feel like I could get a generic version that would work just as well. Easy to use as it just plugs in, and I like the light that it creates as well. Also like the ability to swivel it sideways to fit your space better",2025-09-29
Electric Traps,Zevo,B07T869RNY,3,Some insects are attracted to Zevo while others go to the fruit fly traps (red apples)!,"I thought that I would really like ZEVO, as a friend of mine had told me about how good it is. I have an apartment with limited space. That could be the problem right there. I don't have numerous electrical outlets to plug ZERO into. In a house, it is a different story. The insects have to see the light in order to get attracted to it. I have mine near the kitchen counter which is in an open space, but too far from where the insects can see the light. I wish that ZEVO would have worked.",2025-07-27
Electric Traps,Zevo,B07T869RNY,3,Great for fruit flies and gnats,"Great for fruit flies and gnats, not so much for house flies. I’ve had house flies around the last 3 weeks in the kitchen/living space and they’ve been driving me nuts, so I bought this. Have caught one moth-like bug and about 20 fruit flies and zero house flies. Need to try something else.",2025-10-05
Electric Traps,Zevo,B07T869RNY,3,Okay But Jury Still Out,I still had flying insects so the jury is still out on this item. It seems to work okay but I cannot say for sure how I feel about it totally.,2025-10-30
Electric Traps,Zevo,B07T869RNY,3,Does not catch house flies,"I've had the fry trap plugged in for three days. I have tons of flies in the house, but only one has been caught. Waste of money.",2025-11-07
Electric Traps,Zevo,B07T869RNY,3,Zero flying insect catcher,Catches some insects but not super effective,2025-12-01
Electric Traps,Zevo,B07T869RNY,3,Zevo flying insect trap,"Easy to use but not as effective as I had hoped in trapping knats. I have lots of them attracted to fruit on my countertop. I had to keep moving the trap to different areas to try and capture more of the pesky insects. While helpful, not as terrific as I had hoped.",2025-10-07
Electric Traps,Zevo,B07T869RNY,3,Does not attract house flies,"Works well on gnats and fruit flies. Most likely would work on mosquitoes. House flies are just not attracted to UV light. We live in an agricultural area where manure is spread. Dozens of flies in the house at times, and this trapped maybe 3. I should have known as I have an outdoor UV zapper that does not attract flies either. The ads say it kills 99.9 % of insects that land on the sticky pad. Well duh, they are stuck there until they die.",2025-09-02
Electric Traps,Zevo,B07T869RNY,3,Flying Insect Trap,"Have not noticed anything but tiny little knats sticking to this insect trap; no flies or mosquitoes. Most likely, would not buy again.",2025-11-10
Electric Traps,Zevo,B07T869RNY,3,Not as great as they advertise,"Really doesn't work very good. I left it for a week in my kitchen and still had fruit flies. And no, they weren't attracted by the blue light.",2025-11-04
Electric Traps,Zevo,B07T869RNY,3,LED failure at 4 months,"This product worked well excepting that at 4 months the light quit working. There was no viable warranty, so I bought yet another one.",2025-11-08
Electric Traps,Zevo,B07T869RNY,3,Worked for 60 days.,Bought on 18 JUL and today is 23 SEP. Left this plugged in 24/7 and it quit today. I'll buy another one next spring when the drain gnats appear for their 2 week life cycle. Was happy with the results just wish the light would of kept working. Probably won't sleep very well because I got use to it lighting up my living room.,2025-09-23
Electric Traps,Zevo,B07T869RNY,3,Unsure,It does not seem to be working so will move it to another place and sees what happens there.,2025-12-22
Electric Traps,Zevo,B07T869RNY,3,zevo insect trap,not impressed did not work well,2026-01-07
Electric Traps,Zevo,B07T869RNY,3,worked ok,worked ok,2026-01-11
Electric Traps,Zevo,B07T869RNY,3,It’s ok,I got this mostly for mosquitos which it said it can catch . I have not seen any mosquitos on it . That being said there are flies and other bugs which is nice to see . It’s small and takes only one plug . The thing I feel bad about is that the bugs are not killed by it they just get stuck and slowly die which feels a little evil,2025-11-07
Electric Traps,Zevo,B07T869RNY,3,Bug be gone,Appears to be working as it should,2025-12-30
Electric Traps,Zevo,B07T869RNY,3,Large,How much room you need above the electric socket for the height of this unit. I had to put it the 4th socket because it is to big.,2025-12-02
Electric Traps,Zevo,B07T869RNY,3,Why Produce More Plastic than Necessary,"This product works. But when you buy a refill, you toss the plastic shield and the thin layer of bug killer attached to it, thereby requiring yet another plastic shield to push into the device after sticking the bug killer to it. I just cannot see myself using this much plastic. I imagine resin could be used to make the shield and a thin layer of resin to which the sticky killer could be attached. To require the customer buy refills that are in a box with only 2 refills per box is asking a bit much. If one were able to buy 10 thin layers of resin with just a thin layer of resin one could then pull off and attach to the original it would be so much more sustainable. In the commercial, the person chucks the whole thing in the trash…just such waste. More thinking needs to be done on the materials used.",2025-06-19
Electric Traps,Zevo,B07T869RNY,3,It works but needs time,"Initially, I was almost ready to send it back because I was still being bothered by the little insects flying insects, but I’ve just realized that it was placed under under the kitchen cabinets swipe up. OK let me move it out more in the open and it seems to be working so I’m planning to keep it plugged in and I’ll see how many more I will gather in there because they obviously are annoying so that’s my review. . If you put it in the kitchen don’t put it under the cabinets.",2025-09-30
Electric Traps,Zevo,B07T869RNY,3,careful placement of device is important,"I am using it to catch fruit flies. In it's first location it was totally ineffective. When I moved it next to the counter where I prepare food, it became more effective. To get maximum effectiveness I have to be careful to immediately wash my work area after each use and put bug spray in my closed trash can which the tiny bugs can get into.",2025-10-26
Electric Traps,Zevo,B07T869RNY,3,Not super effective for me,These aren’t really working for me. I bought two of them and one has a few flies and the other is completely empty after two weeks. And I still have fruit flies flying around my apartment. The instructions are easy to follow and they’re easy to install but I’m a little disappointed with the efficacy. I know others who’ve had better luck with this so I’m not sure why it’s not working as well for me,2025-10-16
Electric Traps,LFSYS,B0DJ2H3BRB,1,Garbage for sink flies,"I had high hopes for this since the reviews were promising. I plugged it in and have had it for 5 days now and it’s not attracted a single insect! And there’s plenty of sink flies roaming around, they today ignore this junk. Save your money on this one",2026-02-01
Electric Traps,LFSYS,B0DJ2H3BRB,1,"Anser the question, Do they work.","Received on December 3 and installed, today is December 12th and they have yet to trap or catch a single fruit fly. After day 3 I got out my bowl and filled it 1/2 way with apple cider vinegar, made a cover of aluminum foil punched some small holes in the foil. Since then it has captured 17 fruit flies and the traps still have caught none. If you purchase I hope you have better luck with them than I had.",2025-12-12
Electric Traps,LFSYS,B0DJ2H3BRB,1,Not effective except as nightlight,"installed three days ago , and if I were to box it up right now , it would pass for new . the transparent protective pieces were removed and units plugged into outlets, all other lights off at night . NOTHING trapped! going back",2026-01-25
Electric Traps,LFSYS,B0DJ2H3BRB,1,….. at least the light is pretty??,"They make great night lights for children, but that wasn’t what I bought them for 🫠 Not a single fly was caught, these did not work for me at all.",2026-02-09
Electric Traps,LFSYS,B0DJ2H3BRB,1,Overhyped waste of time,"Not sure where all these positive reviews are coming from, this product is not good at all. After 2 days, the fruit flies do not fly in this thing, even after putting them next to the sources of infestation and leaving it on all night. 4 of them are strategically placed in the household, and the old Apple cider vinegar trick works 100 times better. Don't fall for the hype; this product, in my opinion, is junk. Just a few here and there landed on the sticky film.",2025-11-22
Electric Traps,LFSYS,B0DJ2H3BRB,1,Sadly not trapping,The fruit fly trap has not capture any in 3 days. They fly near the trap but continue to avoid. I had high hopes for it working,2026-02-01
Electric Traps,LFSYS,B0DJ2H3BRB,1,Never caught a single one,These things suck. For some weird reason I have knats in my kitchen. Kitchen is very clean so I have no idea where they keep coming from. I tried these and haven't caught a single one. It's been a week. I have to use a spray then reclean everything. No food sitting out. All I can think of is they are coming from sink. Even poured bleach in all drains. Guess I'll stick with the kid/pet safe spray.,2025-12-02
Electric Traps,LFSYS,B0DJ2H3BRB,1,DO NOT WASTE YOUR MONEY!!!!,I bought a pair of these thinking that they would be good and attract gnats instead didn’t attract anything total waste of money,2026-02-10
Electric Traps,LFSYS,B0DJ2H3BRB,1,It does not work. It does the opposite,So I bought this because I have fruit flies in the house. This is a joke. They fly by it I even lured them to the bananas it doesn’t work. I waited a whole day 24 hours. Nothing even at night when that is the only light they see. I wasted my money. I’m researching to see another product that works. There isn’t any smell (I can’t smell anything) and they certainly are not attract it to it. They avoid it because they would normally go to the bananas and if I put them close to the thingy they don’t get near it lol. They should sell it as a repellent not a trap,2025-09-09
Electric Traps,LFSYS,B0DJ2H3BRB,1,Terrible product.,Have had these for a little while now and it doesn't work at all have gnats still not a single one has gone to this trap!!!,2026-01-26
Electric Traps,Zevo,B07T869RNY,3,50/50,"This worked for my fruit flies but not the bigger flies, all in all it partially did what it advertised for the smaller flies.",2025-10-26
Electric Traps,Zevo,B07T869RNY,3,Effective for small flying insects,"It's easy to set up, doesn't use chemicals, and is quiet enough to leave on overnight. I like that it looks clean and modern compared to other bug traps I've had. The only downside is that it doesn't attract every insect type some gnats and fruit flies seem to avoid it. Also, the tray for dead insects is a bit small and needs frequent emptying if you have a lot of bugs.",2025-08-28
Electric Traps,Zevo,B07T869RNY,3,Pricey,"Too expensive for refills, but it does work to reduce about 60% of bugs",2025-11-08
Electric Traps,Zevo,B07T869RNY,3,Item not as described.,"Works, but only received 2 replacement cartridges instead of the stated 3.",2025-11-11
Electric Traps,Zevo,B07T869RNY,3,Partially Worked,It did trap a few very small flying insects but we had a fly that got in through an open door and even after 24 hours it did not trap it.,2025-10-09
Electric Traps,Zevo,B07T869RNY,3,Box damaged,The product itself is good but the box came open/ripped. Like someone had returned it and they didn't even bother to repackage it.,2025-10-23
Electric Traps,Zevo,B07T869RNY,3,Ineffective,"Edit to update: After two weeks, there are 10-12 gnats stuck to the pad. Still no flies or other insects. I had high hopes for this unit. The pads are extremely sticky so I just knew this was going to the solution to our problems in out motorhome. Flies making their way into the motohome during the summer months is just inevitable. We use pest control spray and other means of deterrents when staying in campgrounds, but flies still become an issue. I installed these 48 hours ago and there hasn't been a fly caught yet. I type this as 2 flies are zipping around my head driving me crazy. Based on this, I would say these aren't effective and would not be repurchasing.",2025-04-30
Electric Traps,Zevo,B07T869RNY,3,MEH.,"My experience with this product is mediocre. Yes, it attracts very young fruit flies; however, older fruit flies totally ignore the blue light. Also, we don't have many flies here, so the traps effectiveness against those pests is unknown.",2025-09-27
Electric Traps,Zevo,B07T869RNY,3,Not sure if it is worth it,Not sure if I like it just yet. I just moved into an apartment that seems to attract gnats. I purchased it and it has only caught 2 so far. Not sure if it is working as well as I would like it too. It is a nice look and doesn’t look out of place. It is pretty tall and easy to use.,2025-09-02
Electric Traps,Zevo,B07T869RNY,3,not terribly effective for fruit flys,I bought this specifically for fruit flys. Unfortunately it did little to help the issue. I reverted to the old stand by of apple cider vinigar and a couple of drops of dishwashing liquid.,2025-10-02
Electric Traps,Zevo,B07T869RNY,3,The old beats the new,"A small bowl of apple cider vinegar, covered with plastic wrap with a few small holes pocked in it, will catch many more fruit flies than this $20. Contraption. I am very disappointed in it. There are probably 50 fruit flies in my vinegar and 7 in the Zevo.",2025-09-30
Electric Traps,Zevo,B07T869RNY,3,Not a fly catcher,"I purchased this product with the hopes of it catching regular house flies along with gnats. We'll, if fell short of my expectations. I literally had house flies 10 inches away from where it was plugged in...nothing..this thing did not catch any house flies. It did catch gnats. But, I can pay much less to get a 30 pack of sticky gnat Father's. So, do not purchased this item expecting it to catch house flies.",2025-09-02
Electric Traps,Zevo,B07T869RNY,3,Works well but light does not last very long.,"I works well. Caught a lot of fruit flies. However, this is the second one I've bought that has burned out within about 3 months. Doesn't seem like the light is replaceable either which is disappointing.",2025-10-16
Electric Traps,Zevo,B07T869RNY,3,Comments on fly trap,"I am not impressed with this, I should have taken note of the size. a big blue light that I find annoying. But most of all… I am not getting any of the gnats flying into the thing. Not worth the money I spent. Got better results with ACV in a dish.",2025-09-25
Electric Traps,Zevo,B07T869RNY,3,Light burned out quickly,"Works great for catching fruit flies. However, light burned out within 5 weeks. Threw it in the trash.",2025-11-09
Electric Traps,Zevo,B07T869RNY,3,Only received this product 24 hours ago!,I only received this yesterday and it is catching flies. At this point there are still many more to be caught.,2025-11-03
Electric Traps,Zevo,B07T869RNY,3,Not that great,These are not going to get the job done if you have a full blown infestation. Maybe good for everyday use and keeping fruit flies away in general if you notice a couple flying around but has only caught about 10 after 4 days. I got the Terri Fruit Fly Trap and that worked way better.,2025-09-19
Electric Traps,Zevo,B07T869RNY,3,Not as effective as I'd hoped.,So far my apple cider vinegar and dish soap works better. After about 4 hours there were 2 fruit flies in the zevo trap which was plugged in about 18 inches from kitchen sink.,2025-10-10
Electric Traps,Zevo,B07T869RNY,3,Cost,I bought this item because I have some little mats in the bathroom. It seems to work most of the time but then every once in a while you’ll see one flying around so could it be better yeah maybe,2025-10-03
Electric Traps,Zevo,B07T869RNY,3,Not for fruit flies!,"Doesn’t catch fruit flies just attracts them, works well with regular flies though.",2025-11-12
Electric Traps,Zevo,B07T869RNY,3,"Zero, If Only It Was More Effective","Until I see if 3 of these plug ins starts catching more of those tiny flies, probably gnats or fruit flies, I can't make a firm decision about how effective they're really! There's now 3 plugins in my kitchen, only had 1, and there's quite a few stuck to it, but to me, it's not that effective to attract them but maybe I just had 1 of them plugged in, as we will see. Today June 12, Saturday 2025, was when I added the other two❗️Will update this ASAP! Gary and Brandy in Kaneohe Hawaii My poor Brandy dealing with me, getting angry with insects!",2025-06-15
Electric Traps,Zevo,B07T869RNY,3,Does the job,"Expensive, but it's nice that you can't see the bugs until you change the refill.",2025-11-03
Electric Traps,Zevo,B07T869RNY,3,Not great at catching house flies.,"It does okay at catching smaller bugs, fruit flies, gnats. But it doesn’t really attract house flies which is why I bought it so kinda disappointed.",2025-10-14
Electric Traps,Zevo,B07T869RNY,3,Average performance,These didn't work as well as the home made apple cider vinegar solution.,2025-11-05
Electric Traps,Zevo,B07T869RNY,3,less messy than sticky fly strips- same effect,"meh. works alright. certainly more attractive BUT not any more productive than everyday fly tape rolls, for the price.",2025-10-25
Electric Traps,Zevo,B07T869RNY,3,It works as a backup,"We recently had a fruit fly infestation at our house due to a rotting onion we did not notice. The house was pretty bad in two rooms, so we ordered a couple of products. One was this item the other was a trap that you fill with an apple vinegar solution. Between the two, the trap with the solution was the clear winner and within a couple of days our house was under control. I did check the Zevo trap and we did have a few flies, but no where near what the other trap performed. I think this trap is an OK solution to have working passively during the summer months, but if you have a larger problem, it may not be sufficient.",2025-04-25
Electric Traps,Zevo,B07T869RNY,3,Patience needed but they work.,First day: 0 Second day: 3 Third: 40 Fourth: 50 Then: still trying to get a few,2025-10-28
Electric Traps,Zevo,B07T869RNY,3,Viral fly trap review,The fly situation in my house has gotten out of hand so I finally decided to try these viral fly traps. Honestly I’m pretty disappointed with the effectiveness given how expensive these are and seeing all these videos in the internet of how great they work. Yes they do catch flys but I’m still seeing a lot of flys/fruit flys in my house despite having two in my kitchen and one in every room in my house. They are really expensive for the value I feel like my apple cider vinegar DIY trap catches more bugs?? They definitely work on a smaller scale but not if you have a real fruit fly issue,2025-06-08
Electric Traps,Zevo,B07T869RNY,3,Works okay,"It does attract gnats, but it takes awhile. The gnats sometimes are not attracted to the trap.",2025-10-28
Electric Traps,Zevo,B07T869RNY,3,Doesn't attract most fruit flies,"Works somewhat, but a lot of the fruit flies don't go near the light. Maybe it works better if you have all the lights out at night.",2025-10-07
Electric Traps,Zevo,B0C3PDTYYX,2,Bad with house flies,"We have an issue with house flies. I plugged in my Zevo next to my kitchen sink where I have had may issues with bug. I also placed a piece of cheap sticky paper on a window. I was surprised at how poorly it did against the cheap sticky tape after 24 hours. It didn’t catch a single house fly, I would not recommend it for house flies, but it did catch 2 fruit flies so it did something, just not what I wanted it to do.",2025-07-21
Electric Traps,Zevo,B0C3PDTYYX,2,Great night light!,"Unfortunately, I’m not impressed by this product. I bought 2, Gnats or flies have not been attracted to this very bright light trap! Will not be buying again. Positive is its easy to install, has a sticky coating on the inside of light.",2025-10-17
Electric Traps,Zevo,B0C3PDTYYX,2,"So far, not impressed","So far, after a week, I am less than impressed. With it being summer time and having 4 kids in the house, there are always doors left open and there is always the random fly or 3 that gets in. Saw this on a commercial and we decided to give it a try with zero success. I am not to the point of returning this yet, but I am definitely watching the calendar to stay under the 30 day return window. Unfortunate.",2025-07-31
